ID,Gender,Age,Customer Type,Type of Travel,Class,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Wifi Service,In-flight Entertainment,Baggage Handling,Satisfaction
94187,Female,52,Returning,Business,Business,1880,0,0.0,3,3,4,4,3,5,5,5,5,5,5,3,5,5,Satisfied
92968,Male,15,Returning,Personal,Economy,1694,0,0.0,5,3,2,3,2,5,2,1,2,2,3,3,2,3,Neutral or Dissatisfied
33149,Male,31,Returning,Personal,Economy,163,0,2.0,4,2,2,2,3,3,1,2,1,1,2,2,1,1,Neutral or Dissatisfied
23797,Female,42,Returning,Business,Economy,374,17,25.0,3,3,2,3,3,1,4,1,3,5,1,1,1,1,Neutral or Dissatisfied
10050,Female,16,Returning,Business,Business,326,0,0.0,3,3,1,2,3,3,2,3,2,2,4,2,2,4,Neutral or Dissatisfied
64091,Female,45,Returning,Personal,Economy,919,0,0.0,5,2,3,4,5,3,5,2,5,5,3,2,3,3,Neutral or Dissatisfied
87815,Male,54,Returning,Business,Business,2144,0,0.0,4,4,5,4,4,5,5,5,5,4,5,4,5,4,Satisfied
13621,Male,34,Returning,Business,Business,1641,0,14.0,3,3,1,5,3,3,4,4,5,2,3,3,3,3,Satisfied
86394,Female,49,First-time,Business,Business,762,0,0.0,4,4,5,3,3,3,5,4,5,5,5,3,5,5,Neutral or Dissatisfied
127471,Female,28,First-time,Business,Economy,763,29,61.0,3,3,3,3,4,3,4,3,5,5,4,3,5,3,Neutral or Dissatisfied
66319,Male,61,Returning,Personal,Economy,852,11,2.0,5,0,4,0,5,5,2,5,2,2,5,0,2,4,Satisfied
51726,Male,68,Returning,Personal,Economy,370,21,18.0,1,4,3,4,2,3,2,5,2,2,2,4,2,3,Satisfied
66443,Male,24,First-time,Business,Economy,1217,0,0.0,5,5,3,5,1,5,1,4,1,1,4,5,1,5,Satisfied
120103,Female,44,Returning,Business,Business,1576,0,0.0,2,2,4,5,2,5,4,5,4,3,5,2,5,5,Satisfied
116069,Female,14,Returning,Personal,Economy,308,55,52.0,5,4,3,4,3,4,5,5,4,4,4,4,4,4,Neutral or Dissatisfied
53129,Female,21,First-time,Business,Economy Plus,2065,1,0.0,4,0,3,0,2,4,4,2,4,4,4,0,4,5,Satisfied
18108,Male,46,Returning,Business,Economy,651,156,147.0,3,3,3,3,3,3,3,4,3,3,4,3,3,3,Neutral or Dissatisfied
29621,Female,50,Returning,Business,Economy,1448,0,0.0,5,5,1,3,5,2,4,2,3,3,2,2,2,2,Neutral or Dissatisfied
2321,Female,20,Returning,Personal,Economy,672,0,0.0,3,2,3,2,3,3,1,3,1,1,4,2,1,4,Neutral or Dissatisfied
46371,Male,13,Returning,Business,Economy,1013,40,51.0,5,5,2,3,5,2,4,2,3,3,4,3,3,3,Neutral or Dissatisfied
114902,Female,52,Returning,Business,Business,373,1,0.0,5,2,4,5,2,4,5,4,3,3,4,2,4,4,Satisfied
107980,Male,38,Returning,Business,Economy Plus,825,1,31.0,1,3,3,1,3,2,1,3,1,1,3,1,1,3,Neutral or Dissatisfied
70953,Female,24,First-time,Business,Business,612,0,0.0,0,5,4,5,2,5,5,5,4,4,4,5,4,5,Satisfied
20041,Male,40,First-time,Business,Economy,723,0,0.0,5,5,3,5,1,4,2,2,2,2,4,5,2,5,Satisfied
22238,Female,25,First-time,Business,Business,143,0,0.0,0,2,5,2,3,4,3,4,3,3,5,2,3,4,Neutral or Dissatisfied
88562,Male,55,Returning,Personal,Economy,581,0,8.0,2,2,2,2,3,2,4,2,4,4,3,2,4,2,Neutral or Dissatisfied
107494,Male,42,Returning,Business,Business,711,0,0.0,5,5,1,4,5,2,4,1,3,3,2,2,2,2,Neutral or Dissatisfied
34464,Female,37,First-time,Business,Business,266,112,109.0,3,3,1,3,3,2,4,2,4,4,3,3,4,4,Neutral or Dissatisfied
59743,Male,44,Returning,Business,Business,895,0,0.0,1,1,5,5,1,4,5,4,4,4,4,1,4,4,Satisfied
115091,Female,21,First-time,Business,Business,337,37,32.0,0,4,4,4,2,4,4,3,4,4,5,5,4,5,Satisfied
59256,Female,45,Returning,Personal,Economy,3904,2,0.0,4,1,5,5,1,2,5,3,5,1,4,1,3,4,Neutral or Dissatisfied
110596,Male,16,Returning,Personal,Economy,674,9,22.0,4,2,4,2,4,2,4,5,3,3,3,2,3,3,Neutral or Dissatisfied
126766,Female,24,Returning,Personal,Economy,2402,0,0.0,2,2,4,2,2,2,5,3,5,5,2,2,5,3,Neutral or Dissatisfied
6698,Male,39,Returning,Business,Business,2308,0,0.0,4,3,3,4,4,1,4,2,5,3,1,4,1,1,Satisfied
33562,Male,45,Returning,Business,Economy,399,0,0.0,4,4,5,3,4,5,3,4,3,3,2,3,3,1,Satisfied
36892,Female,14,Returning,Personal,Economy Plus,1182,0,0.0,2,1,3,1,3,2,5,4,5,5,2,1,5,2,Neutral or Dissatisfied
58440,Male,62,Returning,Personal,Economy,528,3,0.0,4,2,4,2,1,3,4,5,4,4,5,2,4,5,Neutral or Dissatisfied
60329,Male,48,Returning,Business,Business,1024,0,29.0,3,3,5,5,3,5,5,5,4,2,5,3,5,5,Satisfied
97305,Female,21,First-time,Business,Economy,872,16,5.0,0,0,3,0,4,3,4,3,4,4,4,0,4,4,Satisfied
113298,Female,51,Returning,Business,Business,3547,0,0.0,4,4,5,5,4,4,5,4,5,3,4,4,4,4,Satisfied
5738,Male,48,Returning,Personal,Economy Plus,234,0,0.0,4,3,5,3,1,3,3,3,5,5,5,3,5,4,Neutral or Dissatisfied
100813,Female,17,Returning,Business,Business,2218,222,205.0,1,1,4,4,1,1,4,1,4,4,2,4,1,1,Neutral or Dissatisfied
75036,Male,43,Returning,Personal,Economy,236,11,3.0,4,4,4,4,2,5,3,3,3,3,4,4,3,5,Satisfied
14042,Male,34,First-time,Business,Business,363,0,0.0,4,4,3,4,1,1,1,5,1,1,2,3,1,5,Neutral or Dissatisfied
74050,Female,28,Returning,Personal,Economy,1194,3,0.0,1,3,2,3,1,4,5,2,5,5,2,3,5,2,Neutral or Dissatisfied
65277,Female,44,Returning,Personal,Economy Plus,551,0,0.0,2,4,3,3,4,1,3,4,1,3,1,4,1,4,Satisfied
45493,Female,63,Returning,Personal,Economy,522,0,0.0,4,2,1,1,2,5,5,2,1,1,5,4,5,5,Neutral or Dissatisfied
98952,Female,45,First-time,Business,Business,569,7,0.0,3,3,3,3,3,5,5,5,5,5,5,3,5,5,Neutral or Dissatisfied
31889,Male,35,Returning,Business,Business,2762,0,0.0,4,4,1,2,4,1,2,2,1,3,1,1,1,1,Neutral or Dissatisfied
114008,Male,34,Returning,Personal,Economy,1750,2,0.0,4,5,1,5,3,4,5,2,5,5,3,5,5,3,Satisfied
108811,Male,48,Returning,Business,Business,404,144,135.0,2,2,5,5,2,5,5,5,5,4,4,2,5,4,Satisfied
36267,Male,37,Returning,Business,Business,2448,75,63.0,4,4,2,1,4,3,2,3,2,4,3,1,3,1,Neutral or Dissatisfied
10065,Male,45,Returning,Business,Business,3115,0,0.0,4,5,3,4,4,2,4,3,4,5,2,2,2,2,Neutral or Dissatisfied
63496,Female,49,Returning,Personal,Economy,2018,0,0.0,4,5,5,4,3,4,4,5,5,5,4,5,4,5,Satisfied
116490,Male,62,Returning,Personal,Economy,404,0,0.0,4,4,4,4,3,5,4,3,4,4,4,4,4,5,Neutral or Dissatisfied
78330,Female,58,Returning,Business,Business,1547,0,0.0,4,4,4,5,4,4,4,4,4,5,4,4,4,4,Satisfied
70948,Female,30,Returning,Personal,Economy,612,4,9.0,1,2,1,2,2,1,1,4,1,1,2,2,1,2,Neutral or Dissatisfied
100207,Female,26,First-time,Business,Economy,762,8,12.0,3,3,2,3,3,1,5,5,5,5,3,3,5,3,Neutral or Dissatisfied
28625,Male,55,Returning,Business,Economy,2614,1,1.0,1,1,1,4,1,1,5,3,5,5,1,4,5,5,Satisfied
14475,Male,13,First-time,Business,Economy Plus,674,0,0.0,3,4,2,4,4,1,1,3,1,1,1,4,1,4,Satisfied
110843,Male,24,First-time,Business,Business,406,0,0.0,0,4,3,4,4,4,1,2,1,1,5,4,1,5,Satisfied
126922,Female,66,Returning,Personal,Business,370,0,0.0,1,2,4,3,3,2,4,2,3,3,2,2,2,5,Neutral or Dissatisfied
112138,Male,24,First-time,Business,Business,895,0,0.0,0,4,4,4,3,4,5,4,3,3,5,4,3,4,Satisfied
4941,Female,25,Returning,Personal,Economy,268,0,0.0,0,2,5,2,3,3,4,3,4,4,3,2,4,1,Neutral or Dissatisfied
40608,Male,59,Returning,Personal,Economy,391,3,0.0,4,2,3,2,5,3,1,4,2,2,4,2,2,4,Neutral or Dissatisfied
87138,Male,28,Returning,Business,Economy Plus,594,5,87.0,4,4,4,2,4,4,2,1,2,2,4,2,2,4,Neutral or Dissatisfied
108426,Male,44,Returning,Business,Business,1444,0,3.0,3,4,3,5,3,4,4,4,4,4,4,3,4,4,Satisfied
6866,Female,39,First-time,Business,Business,622,47,29.0,2,2,2,2,2,4,4,3,4,4,2,2,4,3,Neutral or Dissatisfied
58051,Male,29,First-time,Business,Business,642,19,13.0,2,2,4,2,1,5,2,4,5,5,4,2,5,4,Neutral or Dissatisfied
79231,Female,58,Returning,Business,Business,1587,0,1.0,4,4,5,5,4,5,5,5,4,3,5,4,5,5,Satisfied
108218,Male,33,Returning,Personal,Economy,777,6,0.0,5,1,4,1,5,3,1,4,1,1,4,1,1,5,Neutral or Dissatisfied
30999,Female,41,Returning,Business,Business,2499,38,45.0,1,5,1,4,1,4,1,4,3,2,4,1,4,4,Satisfied
124317,Male,7,Returning,Personal,Economy,255,0,0.0,0,4,4,4,2,3,5,2,5,5,5,4,5,4,Neutral or Dissatisfied
8181,Female,30,Returning,Business,Business,402,0,0.0,2,2,4,2,2,3,2,4,2,2,3,2,2,2,Neutral or Dissatisfied
78963,Male,38,Returning,Business,Business,3364,7,21.0,1,1,4,4,1,3,4,3,4,2,3,1,3,3,Satisfied
56025,Female,34,Returning,Business,Business,2475,30,9.0,3,2,5,5,2,5,5,3,5,5,3,2,5,4,Satisfied
34037,Male,19,Returning,Personal,Economy Plus,1617,11,27.0,4,1,4,1,4,4,5,2,5,5,4,1,5,4,Neutral or Dissatisfied
6739,Female,8,Returning,Personal,Economy Plus,268,33,28.0,4,2,3,2,1,3,2,5,2,2,4,2,2,4,Neutral or Dissatisfied
21979,Male,48,Returning,Personal,Economy,503,25,27.0,3,1,3,1,4,4,3,3,3,3,3,3,3,4,Neutral or Dissatisfied
86762,Female,39,Returning,Personal,Economy,821,10,27.0,4,3,5,3,1,3,1,1,1,1,5,3,1,1,Neutral or Dissatisfied
126081,Male,42,Returning,Business,Business,468,0,15.0,1,1,4,4,1,3,5,3,4,4,3,1,3,3,Satisfied
68334,Male,35,Returning,Personal,Business,1598,0,0.0,4,4,5,5,3,2,5,4,3,5,2,4,2,4,Neutral or Dissatisfied
73281,Female,60,Returning,Business,Business,1197,24,,1,1,4,4,1,4,5,5,3,2,4,1,4,4,Satisfied
126491,Male,36,Returning,Personal,Economy,1788,3,0.0,2,1,2,1,4,1,3,2,3,3,4,1,3,2,Neutral or Dissatisfied
73429,Female,17,Returning,Personal,Economy,1182,31,18.0,1,3,3,3,2,4,2,1,2,2,3,3,2,1,Neutral or Dissatisfied
100352,Female,35,Returning,Personal,Economy,1033,8,22.0,3,1,1,1,2,3,5,5,5,5,3,1,5,3,Neutral or Dissatisfied
24386,Male,69,Returning,Personal,Economy,669,3,0.0,3,2,4,2,3,1,5,1,5,5,3,2,5,3,Neutral or Dissatisfied
33561,Male,47,First-time,Business,Economy,399,28,13.0,4,3,3,3,1,4,3,4,4,4,2,3,4,1,Neutral or Dissatisfied
44301,Female,50,Returning,Business,Business,1428,0,6.0,2,1,4,3,2,1,4,1,2,5,1,1,1,1,Neutral or Dissatisfied
42224,Male,36,Returning,Business,Economy,550,0,0.0,4,4,2,4,4,2,4,5,4,4,2,4,4,1,Satisfied
45316,Female,56,Returning,Business,Business,461,0,0.0,4,4,3,4,4,1,4,1,4,1,1,1,1,1,Neutral or Dissatisfied
8582,Female,19,Returning,Business,Business,109,0,13.0,1,1,3,3,1,3,3,2,3,3,3,3,3,4,Neutral or Dissatisfied
48468,Male,27,First-time,Business,Economy,844,0,0.0,1,1,4,1,2,3,2,4,2,2,3,1,2,4,Neutral or Dissatisfied
80420,Male,52,Returning,Business,Business,2248,0,0.0,4,4,3,4,4,4,5,4,5,5,4,4,4,4,Satisfied
118450,Female,47,Returning,Business,Business,325,97,101.0,0,0,3,5,1,2,5,2,4,2,2,0,2,2,Satisfied
46278,Male,15,Returning,Personal,Economy,679,0,0.0,4,2,3,2,1,3,3,5,3,3,4,2,3,5,Neutral or Dissatisfied
54653,Female,31,Returning,Business,Business,2920,19,20.0,2,2,1,5,2,3,5,4,5,5,5,2,5,3,Satisfied
27992,Male,39,Returning,Business,Economy,1016,3,0.0,0,0,2,0,3,2,1,1,1,1,3,1,1,3,Neutral or Dissatisfied
41077,Male,52,Returning,Business,Economy,667,0,0.0,4,5,4,4,4,1,4,4,4,4,5,4,4,1,Satisfied
91477,Female,28,Returning,Personal,Economy,859,0,0.0,4,2,4,2,1,3,3,2,2,2,5,2,2,4,Neutral or Dissatisfied
36927,Male,49,Returning,Business,Business,2543,2,0.0,2,2,3,2,2,5,1,5,2,4,5,2,5,5,Satisfied
127581,Male,25,First-time,Business,Economy,902,0,0.0,3,3,2,3,3,2,4,1,4,4,4,3,4,3,Neutral or Dissatisfied
68036,Male,50,Returning,Personal,Business,868,0,7.0,5,3,1,1,3,3,5,3,3,5,3,3,3,3,Neutral or Dissatisfied
51615,Male,34,First-time,Business,Economy,370,0,0.0,0,4,1,4,3,4,3,5,3,3,5,3,3,1,Neutral or Dissatisfied
26911,Female,25,Returning,Business,Business,1660,45,30.0,2,1,3,2,2,4,2,2,2,2,4,2,2,3,Neutral or Dissatisfied
877,Female,27,First-time,Business,Business,312,0,0.0,4,4,4,4,1,3,5,4,5,5,5,4,5,4,Satisfied
54838,Female,56,Returning,Business,Business,3081,11,9.0,2,2,3,5,2,4,5,4,4,2,4,2,4,4,Satisfied
91754,Male,34,Returning,Business,Business,2692,0,0.0,5,4,1,3,5,3,4,3,3,1,3,3,3,3,Neutral or Dissatisfied
30964,Female,15,Returning,Personal,Economy,1024,3,14.0,3,1,1,1,4,3,5,1,5,5,4,2,5,3,Neutral or Dissatisfied
43684,Male,49,Returning,Business,Business,489,0,43.0,1,1,2,2,1,5,5,5,4,3,5,1,5,5,Satisfied
99736,Female,20,First-time,Business,Economy,255,12,18.0,0,3,4,3,2,4,4,5,5,5,5,3,5,5,Neutral or Dissatisfied
10718,Male,32,Returning,Business,Business,2542,4,1.0,4,4,3,1,4,1,2,1,1,1,3,2,1,3,Neutral or Dissatisfied
61192,Male,50,Returning,Business,Business,1826,1,19.0,1,1,5,4,1,5,5,5,3,4,5,1,5,5,Satisfied
26687,Female,68,Returning,Personal,Economy,515,0,0.0,5,3,4,4,1,5,5,3,4,2,5,3,5,5,Neutral or Dissatisfied
29248,Male,53,Returning,Business,Business,3204,0,0.0,1,4,1,1,1,4,4,4,2,5,4,1,4,4,Satisfied
103887,Female,68,Returning,Personal,Economy,1072,18,0.0,5,4,3,5,3,4,5,4,4,4,4,4,4,4,Neutral or Dissatisfied
54490,Female,26,Returning,Business,Business,925,0,0.0,4,4,4,5,4,3,5,4,5,5,4,4,5,3,Satisfied
92551,Female,37,Returning,Personal,Economy,1947,0,0.0,4,4,3,4,2,3,3,3,3,3,5,4,3,4,Satisfied
72698,Female,45,Returning,Personal,Economy,964,0,0.0,5,1,5,5,3,4,5,1,5,2,4,1,4,1,Neutral or Dissatisfied
39091,Female,27,Returning,Business,Business,1886,0,11.0,2,1,5,4,2,5,4,5,4,4,5,2,4,2,Satisfied
60204,Female,27,Returning,Business,Business,1546,25,17.0,5,1,5,5,1,5,5,4,5,5,5,1,5,4,Satisfied
42475,Female,68,Returning,Business,Economy,429,0,0.0,2,2,1,3,2,4,2,4,2,5,4,4,4,4,Satisfied
6233,Male,60,Returning,Business,Business,3431,66,98.0,5,2,5,5,5,4,5,4,4,3,4,5,4,4,Satisfied
20333,Male,26,First-time,Business,Business,287,17,9.0,4,3,3,3,1,2,4,4,4,4,2,3,4,4,Neutral or Dissatisfied
113317,Female,54,First-time,Business,Business,226,11,7.0,4,4,4,4,2,3,3,4,3,3,5,4,3,5,Neutral or Dissatisfied
13402,Female,22,Returning,Business,Economy Plus,456,0,0.0,4,4,2,1,4,4,2,1,0,0,3,0,0,3,Neutral or Dissatisfied
106837,Male,53,Returning,Business,Business,1733,0,0.0,1,1,5,4,1,4,4,4,3,2,4,1,4,4,Satisfied
5947,Male,31,Returning,Business,Business,3636,6,7.0,4,4,1,2,4,4,1,1,1,1,4,1,1,3,Neutral or Dissatisfied
20146,Male,51,Returning,Business,Economy,403,86,84.0,1,4,4,1,1,2,1,4,1,1,3,1,1,3,Neutral or Dissatisfied
110080,Female,25,Returning,Personal,Business,882,5,0.0,2,2,1,2,4,4,3,4,4,4,4,2,4,3,Neutral or Dissatisfied
86860,Male,34,Returning,Personal,Economy,484,0,0.0,0,1,3,1,4,5,5,4,4,4,4,1,4,5,Neutral or Dissatisfied
57417,Male,17,Returning,Personal,Economy,524,1,0.0,4,2,5,2,2,4,4,4,3,3,5,2,3,5,Neutral or Dissatisfied
1473,Female,54,Returning,Personal,Economy,772,24,19.0,5,1,4,1,4,1,1,1,5,4,1,1,1,1,Neutral or Dissatisfied
19067,Female,48,Returning,Business,Economy,642,71,61.0,3,3,3,3,3,1,4,1,3,2,1,1,1,1,Neutral or Dissatisfied
125229,Female,29,Returning,Business,Economy Plus,651,0,0.0,3,4,1,3,3,2,3,4,3,3,2,3,3,3,Neutral or Dissatisfied
109522,Female,59,Returning,Business,Business,1935,0,0.0,2,2,4,4,2,5,5,5,5,5,5,2,5,5,Satisfied
108207,Male,44,Returning,Business,Business,2612,29,22.0,5,5,3,4,5,4,5,4,5,3,4,5,4,4,Satisfied
70003,Female,62,Returning,Personal,Economy,236,0,2.0,5,3,2,4,5,3,4,3,3,1,3,3,3,3,Neutral or Dissatisfied
87189,Female,45,Returning,Business,Business,1549,0,0.0,2,2,5,5,2,5,5,5,4,4,5,2,5,5,Satisfied
42820,Male,53,Returning,Personal,Economy,896,0,4.0,2,1,3,1,4,1,2,3,2,2,3,1,2,3,Neutral or Dissatisfied
54136,Female,29,Returning,Business,Business,1400,13,0.0,3,3,2,4,3,5,3,5,3,3,4,3,3,4,Satisfied
23344,Female,61,Returning,Personal,Economy,674,0,0.0,4,1,4,4,2,1,4,1,5,3,1,0,1,1,Satisfied
110738,Female,56,Returning,Business,Business,2751,126,94.0,3,4,3,4,3,5,4,5,3,3,5,3,5,5,Satisfied
51753,Female,43,Returning,Personal,Economy,451,0,0.0,5,4,3,5,1,1,5,4,3,5,1,4,1,1,Neutral or Dissatisfied
48765,Female,39,Returning,Business,Business,56,0,0.0,5,5,5,5,5,2,4,2,5,5,2,2,2,5,Satisfied
65894,Female,26,First-time,Business,Business,569,96,91.0,0,0,5,0,3,4,1,2,3,3,4,0,3,4,Satisfied
77387,Male,44,Returning,Business,Business,188,35,29.0,2,2,3,3,2,3,3,3,4,4,3,4,3,4,Neutral or Dissatisfied
78372,Male,23,First-time,Business,Economy,726,0,0.0,1,1,5,1,1,4,2,5,2,2,5,1,2,4,Neutral or Dissatisfied
57723,Female,41,Returning,Business,Business,1754,0,28.0,1,1,5,5,1,4,5,4,3,2,4,1,4,4,Satisfied
37909,Male,31,Returning,Personal,Economy,1023,0,0.0,5,2,2,2,1,3,2,4,2,2,3,2,2,3,Neutral or Dissatisfied
104339,Female,7,Returning,Personal,Economy,528,0,0.0,4,4,4,4,4,4,5,2,5,5,5,4,5,4,Neutral or Dissatisfied
115251,Female,24,Returning,Business,Business,2895,0,0.0,1,1,3,2,1,1,2,3,2,2,4,2,2,3,Neutral or Dissatisfied
112267,Female,29,Returning,Business,Business,1703,36,26.0,2,2,1,1,2,3,1,4,1,1,3,1,1,3,Neutral or Dissatisfied
7133,Female,52,Returning,Business,Business,3278,50,49.0,1,1,3,4,1,4,4,4,3,5,4,1,4,4,Satisfied
94282,Male,41,Returning,Business,Business,189,11,0.0,4,0,3,5,3,3,5,3,3,4,3,0,3,3,Satisfied
69483,Female,45,Returning,Business,Business,3866,0,0.0,2,1,4,4,1,4,5,4,4,5,4,1,4,4,Satisfied
94984,Female,67,Returning,Personal,Economy,239,8,3.0,1,0,2,4,4,4,3,0,1,1,4,4,4,2,Neutral or Dissatisfied
32775,Male,57,Returning,Business,Business,3242,0,0.0,5,5,2,5,5,5,5,5,3,4,5,5,5,5,Satisfied
48175,Male,43,Returning,Business,Business,1556,140,125.0,3,3,4,3,3,5,4,4,4,4,3,3,2,5,Satisfied
34067,Male,61,Returning,Personal,Economy,1674,16,0.0,5,3,5,3,2,1,5,4,5,5,5,3,5,4,Neutral or Dissatisfied
35084,Male,35,Returning,Business,Economy,1041,0,0.0,2,2,2,4,2,4,4,3,4,4,2,4,4,1,Satisfied
46496,Male,50,Returning,Business,Business,1794,12,11.0,1,1,5,5,1,5,2,5,2,4,5,1,5,3,Satisfied
37075,Female,10,Returning,Personal,Economy,1072,0,0.0,2,3,1,3,4,3,4,3,1,1,4,3,1,3,Neutral or Dissatisfied
16595,Male,41,Returning,Business,Business,3324,12,19.0,1,1,5,5,1,4,4,4,3,5,4,1,4,4,Satisfied
113557,Female,27,Returning,Business,Business,236,9,12.0,4,4,2,2,4,2,2,1,2,2,3,2,2,3,Neutral or Dissatisfied
26668,Male,46,Returning,Business,Business,2070,0,0.0,3,0,5,2,4,2,2,2,4,5,2,0,2,2,Satisfied
20718,Male,47,Returning,Business,Economy,765,0,0.0,2,2,4,5,2,5,5,4,5,5,5,5,5,1,Satisfied
12005,Male,63,Returning,Personal,Economy Plus,643,0,0.0,5,4,3,4,3,3,5,5,5,5,4,4,5,5,Satisfied
74258,Female,39,Returning,Business,Business,1810,11,0.0,1,1,4,4,1,4,5,4,5,2,4,1,4,4,Satisfied
60368,Female,33,Returning,Business,Business,1476,1,0.0,5,3,4,5,5,4,4,4,3,4,4,5,4,4,Satisfied
76036,Male,44,Returning,Business,Economy Plus,237,0,0.0,2,2,1,1,2,4,1,2,1,1,3,1,1,3,Neutral or Dissatisfied
44479,Female,42,First-time,Business,Economy,692,0,0.0,5,5,2,5,5,4,5,1,5,5,1,5,5,5,Satisfied
70263,Female,28,Returning,Business,Business,3045,7,0.0,3,3,5,4,3,5,4,5,4,4,5,3,4,4,Satisfied
117298,Female,30,First-time,Business,Business,370,0,0.0,0,0,3,0,1,5,1,4,1,1,5,0,1,4,Satisfied
104755,Female,9,Returning,Personal,Economy,1246,23,0.0,4,0,4,0,1,4,5,3,5,5,4,0,5,4,Satisfied
125220,Male,16,Returning,Personal,Economy,651,7,0.0,4,2,5,2,2,5,1,1,2,2,3,3,2,5,Neutral or Dissatisfied
118903,Male,48,Returning,Business,Business,587,1,0.0,3,3,5,4,3,5,4,5,4,2,5,3,5,5,Satisfied
112782,Female,46,Returning,Personal,Economy,590,0,0.0,5,4,3,5,5,4,5,4,5,2,4,4,4,3,Neutral or Dissatisfied
105144,Male,53,Returning,Business,Economy,289,16,7.0,3,3,1,3,3,2,3,5,3,3,2,3,3,3,Neutral or Dissatisfied
100063,Female,68,Returning,Personal,Economy,281,10,18.0,4,4,1,3,4,1,4,4,1,2,1,3,1,1,Neutral or Dissatisfied
120505,Female,25,First-time,Business,Economy Plus,366,0,0.0,2,2,1,2,4,4,5,3,5,5,4,2,5,3,Neutral or Dissatisfied
67023,Female,56,Returning,Business,Business,2148,0,0.0,4,5,5,5,4,3,5,4,5,2,3,4,3,3,Satisfied
64942,Female,37,First-time,Business,Economy,469,0,0.0,1,2,4,2,4,4,3,1,3,3,4,2,3,3,Neutral or Dissatisfied
39731,Female,33,Returning,Personal,Economy,320,0,0.0,3,3,5,3,3,2,4,1,4,4,2,3,4,4,Neutral or Dissatisfied
25306,Female,44,Returning,Business,Business,2544,25,21.0,1,1,4,3,1,3,4,3,1,5,3,3,3,3,Neutral or Dissatisfied
56686,Male,66,Returning,Personal,Economy,997,7,0.0,3,1,3,1,2,2,5,4,3,3,3,1,3,3,Neutral or Dissatisfied
6235,Female,52,Returning,Business,Business,3512,0,0.0,5,5,3,4,5,3,4,3,3,3,3,5,3,3,Satisfied
44203,Male,40,Returning,Personal,Economy,157,0,0.0,5,3,5,3,2,5,1,2,1,1,4,3,1,5,Neutral or Dissatisfied
65154,Male,22,Returning,Personal,Economy,190,51,44.0,5,2,3,2,5,5,2,2,3,3,4,2,3,5,Neutral or Dissatisfied
18238,Female,37,First-time,Business,Economy,228,0,0.0,4,3,4,3,3,3,5,4,5,5,4,3,5,3,Neutral or Dissatisfied
100256,Female,22,First-time,Business,Business,1165,53,37.0,0,5,3,5,1,3,2,5,2,2,5,5,2,4,Satisfied
56877,Male,51,Returning,Business,Business,2565,93,93.0,4,4,4,4,4,3,4,4,4,4,5,4,5,5,Satisfied
27318,Male,41,Returning,Business,Economy,679,0,12.0,1,1,1,4,1,5,4,5,4,4,5,4,4,3,Satisfied
108489,Female,35,Returning,Business,Economy,570,2,0.0,2,2,3,2,2,1,2,3,2,2,4,2,2,4,Neutral or Dissatisfied
118733,Male,55,Returning,Personal,Economy,338,0,0.0,4,3,4,3,3,4,2,5,2,2,4,3,2,5,Neutral or Dissatisfied
127997,Male,37,First-time,Business,Business,1488,1,0.0,2,2,4,2,4,3,4,5,4,4,4,2,4,5,Neutral or Dissatisfied
40064,Male,31,Returning,Personal,Economy,866,0,1.0,1,3,3,3,3,3,4,1,4,4,3,3,4,3,Neutral or Dissatisfied
96233,Female,62,Returning,Business,Economy,786,0,0.0,2,2,2,4,2,1,4,1,2,1,1,1,1,1,Neutral or Dissatisfied
101285,Female,60,Returning,Business,Economy,763,67,63.0,3,3,4,3,3,2,4,1,4,4,2,1,2,2,Neutral or Dissatisfied
39784,Female,41,Returning,Business,Business,221,0,2.0,2,2,3,5,2,4,5,4,5,2,4,2,4,4,Satisfied
90205,Male,24,Returning,Personal,Economy,1127,0,0.0,4,1,3,1,2,3,4,3,4,4,4,1,4,5,Neutral or Dissatisfied
45158,Female,55,Returning,Business,Economy,174,12,20.0,2,2,2,4,2,5,3,5,2,1,5,5,5,5,Satisfied
73841,Female,28,Returning,Business,Business,1709,3,0.0,2,2,5,4,2,3,4,2,4,4,5,2,4,5,Satisfied
87967,Male,48,Returning,Business,Business,594,0,0.0,1,1,3,4,1,5,5,5,5,3,5,1,5,5,Satisfied
3077,Male,41,Returning,Business,Business,1899,0,0.0,1,1,4,5,1,5,5,5,3,2,5,1,5,5,Satisfied
52193,Female,23,Returning,Business,Economy,370,84,86.0,4,4,4,4,4,3,5,2,4,4,1,4,4,5,Satisfied
91910,Female,54,Returning,Business,Business,2475,0,0.0,2,2,3,3,2,4,4,4,5,3,4,2,4,4,Satisfied
110250,Female,7,Returning,Personal,Economy,1147,0,0.0,5,1,3,1,1,5,3,2,3,3,5,1,3,4,Neutral or Dissatisfied
42903,Male,17,Returning,Business,Business,2088,0,0.0,1,1,4,3,1,4,4,3,3,3,3,4,3,4,Neutral or Dissatisfied
32281,Male,33,Returning,Business,Business,2632,0,0.0,5,0,4,1,4,4,1,1,1,1,1,0,1,1,Satisfied
41386,Male,38,Returning,Business,Economy,913,158,150.0,1,1,4,4,1,5,4,2,4,4,1,4,2,5,Satisfied
